row ID,row m/z,row retention time,source_file,source_scan
6878,978.4843,2.874523,W2_liq.mzML,1116.0
6894,442.2443,2.299968,A1_liq.mzML,878.0
6907,334.1408,0.96463,C3C_liq.mzML,435.0
6909,861.4578,3.345222,V3_liq.mzML,1353.0
6913,860.4024,4.033,A3C_liq.mzML,1538.0
6921,877.3713,1.341192,A3C_liq.mzML,536.0
6922,757.4229,3.407217,E1_liq.mzML,1325.0
6926,243.1704,1.989,Y3_spores.mzML,775.0
6934,1098.8824,2.954,W3C_liq.mzML,1132.0
6936,519.2927,0.929785,C2_liq.mzML,335.0
6946,295.1658,1.324,F3C_liq.mzML,551.0
6951,472.2959,3.629065,Y1C_liq.mzML,1305.0
6957,556.2729,0.587,Z1C_liq.mzML,312.0
6959,663.41,8.620913,W2_spores.mzML,3177.0
6980,624.2478,3.682151,X3_liq.mzML,1405.0
6982,329.1653,2.009,D3C_liq.mzML,765.0
6984,399.2165,2.215,X2_liq.mzML,838.0
6988,504.7585,0.783,D3C_liq.mzML,280.0
6989,991.7105,6.985234,D4_spore.mzML,2566.0
6994,710.4115,2.880306,F3_liq.mzML,1127.0
6997,397.2941,7.603602,F2_spore.mzML,2771.0
7001,336.3094,7.757245,IS_7.mzML,2924.0
7004,654.3875,2.866125,F3C_liq.mzML,1111.0
7011,972.5311,0.899259,E1_liq.mzML,380.0
7017,1043.7448,7.289974,V3_spores.mzML,2689.0
7024,701.3313,0.841072,X1_liq.mzML,311.0
7027,675.3775,3.438,W1C_liq.mzML,1325.0
7029,689.35,0.955207,D3_liq.mzML,380.0
7033,501.3874,7.207824,Z3_spores.mzML,2674.0
7035,911.4474,2.458,Y3_spores.mzML,965.0
7041,264.1642,0.601,D4_spore.mzML,252.0
7042,773.3452,3.169345,A3C_liq.mzML,1224.0
7048,327.2122,1.520915,C2_spore.mzML,654.0
7051,315.2108,1.927,Y3_spores.mzML,780.0
7061,598.394,0.871,A2_liq.mzML,348.0
7072,1075.4677,3.017646,Y1C_liq.mzML,1170.0
7077,301.6685,1.675,Z2C_liq.mzML,654.0
7085,747.3711,2.507273,V2_liq.mzML,1004.0
7089,575.793,2.856108,E3_liq.mzML,1094.0
7096,402.2286,1.594,F2_liq.mzML,614.0
7099,513.3419,1.802,A1_liq.mzML,726.0
7103,383.6972,0.85,A1_liq.mzML,327.0
7105,491.2473,2.778516,V2_liq.mzML,1088.0
7107,600.7821,2.873496,X3C_liq.mzML,1127.0
7120,972.4313,1.785,Y3_liq.mzML,702.0
7124,348.1996,0.846,C3C_liq.mzML,366.0
7126,399.7423,3.373828,Y1C_liq.mzML,1307.0
7134,504.2473,1.393,E3_spore.mzML,545.0
7138,463.2428,2.891327,D3C_liq.mzML,1123.0
7142,656.8638,3.914,F2_liq.mzML,1500.0
7143,246.1446,0.956168,X3_liq.mzML,343.0
7146,785.4907,10.657958,X2_spores.mzML,3815.0
7147,557.334,2.906262,B2C_liq.mzML,1173.0
7153,800.4736,4.036251,F3C_liq.mzML,1541.0
7165,604.3013,0.988,IS_7.mzML,386.0
7177,396.2473,3.439914,A1_liq.mzML,1332.0
7183,598.282,0.606,W3_spores.mzML,266.0
7187,870.8256,4.590503,F3C_liq.mzML,1744.0
7193,217.9796,10.773191,C1C_liq.mzML,4110.0
7208,245.1133,2.644548,Y3C_liq.mzML,1056.0
7212,700.3015,1.397405,E2_spore.mzML,540.0
7221,829.4769,1.001878,A2_liq.mzML,384.0
7224,584.2051,1.44335,A3_spore.mzML,559.0
7225,583.8213,3.000483,C2C_liq.mzML,1157.0
7227,378.5331,2.100459,F2_liq.mzML,786.0
7243,569.2911,2.923664,X3_liq.mzML,1135.0
7251,432.2254,0.987749,E3_liq.mzML,477.0
7286,560.8179,3.850129,B3C_liq.mzML,1466.0
7290,653.3633,3.437551,D4_liq.mzML,1186.0
7292,883.6282,8.702322,Y1C_liq.mzML,3243.0
7293,608.8427,3.75498,W2C_liq.mzML,1457.0
7295,319.1403,1.609,D4_spore.mzML,626.0
7307,445.2273,1.403,F2C_liq.mzML,520.0
7321,792.4902,8.773041,W1C_liq.mzML,3308.0
7329,644.2887,0.918374,Z2_liq.mzML,370.0
7331,615.3281,3.383585,F2C_liq.mzML,1282.0
7336,808.4913,3.055943,Z2C_liq.mzML,1194.0
7342,429.2487,3.868,E1_liq.mzML,1491.0
7354,982.426,1.388337,Y1C_liq.mzML,555.0
7357,524.2737,7.124868,C3_spore.mzML,2641.0
7360,167.0838,0.583,Z2C_liq.mzML,321.0
7364,1105.5743,4.034298,E1_liq.mzML,1539.0
7366,435.2622,1.030229,C1C_liq.mzML,433.0
7367,511.2522,0.5765,Z3_spores.mzML,264.0
7368,588.3728,3.8435,C1C_liq.mzML,1482.0
7371,529.3029,6.97868,X3_spores.mzML,2555.0
7386,213.0878,1.125673,F1C_liq.mzML,441.0
7392,1160.4091,0.937783,F2C_liq.mzML,434.0
7396,658.3331,2.373,D3_liq.mzML,931.0
7397,1240.371,1.167442,C3C_liq.mzML,486.0
7401,392.2135,0.750236,Z3_spores.mzML,297.0
7408,849.2976,0.5905,Z2C_liq.mzML,324.0
7409,455.5749,1.864,E2C_liq.mzML,755.0
7410,508.7735,2.214,D4_liq.mzML,866.0
7418,368.2285,1.243627,B1_liq.mzML,521.0
7422,1031.587,4.33003,Z2_liq.mzML,1629.0
7423,344.1476,0.732155,B3_spore.mzML,285.0
7424,440.7086,2.9025,X3C_liq.mzML,1113.0
7428,956.4958,2.626,W3_liq.mzML,976.0
7433,204.0443,2.102,QC_7.mzML,828.0
7437,822.4065,3.116293,C1C_liq.mzML,1278.0
7440,470.3501,6.7472,A1_spore.mzML,2560.0
7444,245.1128,2.181,X3C_liq.mzML,768.0
7451,642.332,3.261,V2C_liq.mzML,1230.0
7453,589.273,0.93836,Y2_spores.mzML,347.0
7454,1096.4916,2.184,X2_liq.mzML,829.0
7461,714.386,2.970186,V2C_liq.mzML,1101.0
7470,631.2695,3.064882,D3_liq.mzML,1194.0
7478,210.0222,2.163787,Z3_spores.mzML,845.0
7487,690.5352,8.103179,Y1_spores.mzML,3050.0
7504,612.8526,2.920481,B1C_liq.mzML,1127.0
7514,992.4773,3.630555,F1_liq.mzML,1387.0
7518,488.2559,2.354,B1C_liq.mzML,878.0
7522,1650.901,4.2025,B1C_liq.mzML,1608.0
7533,815.4271,3.6246,X3_liq.mzML,1381.0
7549,678.4002,2.777,F3C_liq.mzML,1027.0
7551,439.2684,8.383,Y3C_liq.mzML,3147.0
7559,1199.6394,3.963,D3C_liq.mzML,1517.0
7561,528.3345,4.104898,D1_liq.mzML,1570.0
7565,433.2923,2.634,E1_liq.mzML,1020.0
7566,909.4431,3.704505,Y3_liq.mzML,1429.0
7568,763.3497,2.024,Y3_liq.mzML,792.0
7577,791.9538,4.1885,F3C_liq.mzML,1599.0
7578,546.2444,0.887916,D3_liq.mzML,333.0
7594,443.3233,2.874355,C1C_liq.mzML,1123.0
7595,332.6948,2.6655,F2_liq.mzML,1039.0
7611,1318.7286,7.920424,D4_spore.mzML,2888.0
7612,442.5528,2.093237,D3C_liq.mzML,753.0
7617,223.9891,10.727094,QC_0.mzML,4193.0
7622,513.3031,7.194329,V2_spores.mzML,2666.0
7644,557.8387,3.749808,B2_liq.mzML,1438.0
7648,243.1703,2.069484,Z2_spores.mzML,810.0
7653,515.0895,2.0546,Z2_spores.mzML,854.0
7658,665.2271,6.041491,QC_2.mzML,2306.0
7669,500.8035,2.73,A3C_liq.mzML,1067.0
7672,530.2825,2.146,Y3_spores.mzML,841.0
7675,884.4482,2.902448,E3_liq.mzML,1143.0
7679,551.264,1.744431,Y2_spores.mzML,683.0
7706,378.3304,7.916439,C3C_liq.mzML,2964.0
7712,1172.6322,4.2,C2C_liq.mzML,1605.0
7721,431.2127,1.788094,D4_spore.mzML,687.0
7725,353.6245,6.048996,QC_11.mzML,2239.0
7729,641.2946,2.269633,Z2C_liq.mzML,877.0
7735,962.4748,0.8275,E3C_liq.mzML,354.0
7745,385.2105,2.172527,D3_liq.mzML,892.0
7758,366.7022,1.61,E2_liq.mzML,653.0
7764,1101.5763,4.744274,F3_liq.mzML,1784.0
7772,359.2278,2.326,B1_liq.mzML,922.0
7779,464.2757,6.713693,Y3_spores.mzML,2509.0
7780,1650.9304,4.202,X3C_liq.mzML,1600.0
7787,657.3671,3.922,E2C_liq.mzML,1492.0
7805,1080.6091,3.76434,E2C_liq.mzML,1443.0
7807,359.1645,1.945,C1_liq.mzML,731.0
7808,582.348,4.214,Z3C_liq.mzML,1616.0
7818,276.5122,1.628,A3_spore.mzML,595.0
7850,1066.5286,4.081,E1_liq.mzML,1556.0
7852,292.6645,1.982303,C2_spore.mzML,736.0
7855,428.2507,1.376722,Y3_spores.mzML,552.0
7863,281.14,0.667125,W2_spores.mzML,280.0
7864,439.2693,8.335681,W1C_liq.mzML,3162.0
7865,713.4229,2.78,W1_liq.mzML,1108.0
7884,342.204,2.54,X3_liq.mzML,980.0
7886,226.0119,10.79997,V2_spores.mzML,3966.0
7894,318.3011,4.499518,Z1_liq.mzML,1706.0
7896,292.1095,3.799384,Y3C_liq.mzML,1454.0
7898,747.5922,8.405413,F2_liq.mzML,3132.0
7907,358.1364,0.781051,Y3_spores.mzML,307.0
7910,649.3043,1.371646,D4C_liq.mzML,495.0
7927,284.2956,8.425978,D4_spore.mzML,3049.0
7956,1196.672,3.9715,B2C_liq.mzML,1526.0
7960,363.713,1.254,Y1C_liq.mzML,513.0
7964,777.9144,4.543498,B3_liq.mzML,1711.0
7967,482.2588,1.485258,W3_spores.mzML,586.0
7972,839.5026,4.219,E1C_liq.mzML,1605.0
7975,1271.6974,4.345847,D1_liq.mzML,1659.0
7981,526.1981,1.8845,E3_spore.mzML,708.0
7982,1184.5647,3.057239,V3C_liq.mzML,1151.0
8000,1031.1003,4.321131,Y2_liq.mzML,1626.0
8001,390.2065,1.753,A3_liq.mzML,704.0
8010,264.1313,1.196266,Y3_liq.mzML,525.0
8018,685.4343,10.369157,W1_liq.mzML,3876.0
8028,742.4024,2.930281,W2_liq.mzML,1132.0
8032,583.3369,2.907062,Y1C_liq.mzML,1128.0
8037,476.2975,7.970562,X2_spores.mzML,2921.0
8041,295.1301,1.114089,C3C_liq.mzML,582.0
8045,390.2391,3.979,Z3_liq.mzML,1522.0
8050,630.3284,3.986,W1C_liq.mzML,1525.0
8063,877.4431,3.345423,Y3_liq.mzML,1277.0
8066,973.7677,7.477374,W3_spores.mzML,2760.0
8074,525.3403,0.573,A3_spore.mzML,265.0
8081,338.7155,2.54,Y1C_liq.mzML,990.0
8082,428.8851,2.057,D4C_liq.mzML,857.0
8093,879.4446,3.405967,X1C_liq.mzML,1310.0
8094,488.2963,8.06801,Y2_liq.mzML,3031.0
8100,436.3413,8.633704,IS_7.mzML,3239.0
8107,310.1732,1.738,D3_spore.mzML,677.0
8112,501.3769,8.112583,IS_7.mzML,3049.0
8123,1069.7589,7.353649,Z3_spores.mzML,2741.0
8137,511.291,1.813,Z2_spores.mzML,705.0
8141,487.2953,1.753,A2_liq.mzML,669.0
8147,872.4897,0.920847,B1_liq.mzML,376.0
8149,455.9083,1.88,C2C_liq.mzML,748.0
8152,604.2974,2.64876,B2C_liq.mzML,926.0
8153,251.1005,0.957333,Z2_spores.mzML,384.0
8166,678.5925,8.094367,B1_liq.mzML,3054.0
8175,883.6271,8.626634,V1C_liq.mzML,3232.0
8186,827.4301,2.760877,E2C_liq.mzML,1067.0
8200,887.4897,1.345858,C3_spore.mzML,527.0
8207,628.501,8.058572,IS_7.mzML,3022.0
8211,737.5065,10.656255,E3_liq.mzML,3921.0
8217,558.2885,0.862561,Y3_spores.mzML,357.0
8235,524.3938,7.931426,Y2_spores.mzML,2969.0
8238,1307.667,3.688397,W3_liq.mzML,1412.0
8246,238.0869,6.05872,QC_11.mzML,2242.0
8259,710.5983,10.671486,QC_1.mzML,3997.0
8268,553.2985,7.194878,V2_spores.mzML,2663.0
8269,988.4691,3.766439,C2_liq.mzML,1444.0
8285,487.1786,1.547424,Z3_spores.mzML,579.0
8299,336.3125,7.152348,IS_7.mzML,2705.0
8300,319.2835,7.749751,IS_7.mzML,2925.0
8305,600.8307,3.962,W2C_liq.mzML,1535.0
8313,895.6193,8.654069,W3C_liq.mzML,3215.0
8314,757.4307,3.403862,Y2C_liq.mzML,1353.0
8323,1018.6365,3.5784,E1C_liq.mzML,1409.0
8325,644.3411,4.033,Z2_liq.mzML,1539.0
8327,737.2405,1.675492,B3_liq.mzML,661.0
8330,320.1239,1.754,A1_liq.mzML,711.0
8332,1017.5416,3.522,F3_liq.mzML,1325.0
8333,519.2362,0.6285,X2_liq.mzML,297.0
8337,754.5421,10.656534,D3_liq.mzML,3940.0
8340,1031.0846,4.326047,V2_liq.mzML,1630.0
8351,1020.5197,4.047187,F2C_liq.mzML,1552.0
8353,445.1938,1.339,B1C_liq.mzML,517.0
8361,378.7178,1.533,C2_liq.mzML,619.0
8363,1096.6056,3.688748,D1_liq.mzML,1418.0
8365,602.3288,1.678097,Y3C_liq.mzML,643.0
8372,724.8792,3.665515,V1C_liq.mzML,1403.0
8376,476.3573,8.148748,F1_liq.mzML,3102.0
8382,570.2971,1.36554,B2C_liq.mzML,482.0
8394,1225.6938,3.977168,F1C_liq.mzML,1525.0
8399,756.5804,8.371239,B2_spore.mzML,3056.0
8429,604.3798,8.291608,V2_spores.mzML,3042.0
8431,653.403,3.065669,E1C_liq.mzML,1179.0
8440,618.4656,7.551369,C3C_liq.mzML,2850.0
8447,750.3821,4.123,W3_liq.mzML,1567.0
8448,796.3763,1.337714,W2_spores.mzML,537.0
8449,311.2566,7.942949,IS_7.mzML,2975.0
8455,721.3638,0.859928,F1C_liq.mzML,345.0
8461,579.2885,1.985,Y3_spores.mzML,777.0
8462,396.2108,3.624792,C3_liq.mzML,1403.0
8463,746.2669,1.289885,E1_liq.mzML,519.0
8466,302.1774,0.723,E2_liq.mzML,297.0
8473,926.401,0.7545,B3_liq.mzML,316.0
8474,388.7184,2.906,V2_liq.mzML,1127.0
8475,338.1362,1.139426,Y3_spores.mzML,464.0
8481,498.3189,7.212792,C3_spore.mzML,2696.0
8487,702.8469,8.079827,E3_spore.mzML,2945.0
8505,437.4025,8.140171,IS_7.mzML,3021.0
8506,176.9529,10.773742,B3_spore.mzML,3963.0
8508,838.1301,4.424,C2_liq.mzML,1674.0
8515,396.3306,7.164854,IS_7.mzML,2720.0
8520,389.2322,1.601882,X3_spores.mzML,616.0
8533,574.2896,1.421119,A1_liq.mzML,578.0
8537,487.2607,1.3535,C2C_liq.mzML,579.0
8539,503.251,1.119457,B3_liq.mzML,421.0
8542,806.4349,4.450707,A1_liq.mzML,1700.0
8543,579.3476,2.971353,E2_spore.mzML,1065.0
8550,455.2166,7.068256,A3_spore.mzML,2607.0
8551,293.1618,1.976835,E2_spore.mzML,731.0
8553,374.3037,7.95165,A1_liq.mzML,3005.0
8558,377.1472,6.046962,QC_7.mzML,2279.0
8565,525.3141,3.897,Y2C_liq.mzML,1485.0
8567,704.5296,8.480992,A3_spore.mzML,3088.0
8589,299.2584,6.89971,IS_7.mzML,2601.0
8595,407.7404,2.298531,A1_liq.mzML,903.0
8596,653.4046,3.821496,D1_liq.mzML,1480.0
8602,1271.6954,4.457984,D4C_liq.mzML,1690.0
8603,360.2318,1.499909,A1_liq.mzML,631.0
8605,169.097,0.584,B1_spore.mzML,304.0
8609,652.4101,2.92658,E2C_liq.mzML,1130.0
8614,576.3038,2.91942,F2_liq.mzML,1102.0
8618,446.3479,6.793168,C3_spore.mzML,2513.0
8635,688.3903,1.579,B3_liq.mzML,622.0
8643,959.5172,3.805125,B2C_liq.mzML,1471.0
8657,619.347,3.67848,B1C_liq.mzML,1422.0
8660,282.91,10.784447,IS_7.mzML,4111.0
8665,500.2715,2.036,B3_spore.mzML,775.0
8677,775.9423,4.301883,B2_liq.mzML,1643.0
8689,415.2174,1.895039,Y3_spores.mzML,742.0
8693,639.4543,8.373,IS_7.mzML,3144.0
8700,277.1806,5.665231,Y3_spores.mzML,2122.0
8726,715.3869,3.010926,Z2C_liq.mzML,1160.0
8730,555.527,5.52691,D3C_liq.mzML,2091.0
8739,297.083,7.467353,IS_7.mzML,2835.0
8745,800.4751,3.517,V2C_liq.mzML,1383.0
8746,447.2525,7.271511,A3_spore.mzML,2666.0
8753,1007.5535,2.906125,X3_liq.mzML,1100.0
8757,688.3219,6.049334,QC_3.mzML,2317.0
8765,1025.5785,3.863135,V2C_liq.mzML,1488.0
8767,1271.7167,4.347029,C2_liq.mzML,1652.0
8775,453.265,3.147,B2C_liq.mzML,1190.0
8778,1424.0713,8.81547,V2_spores.mzML,3218.0
8786,229.6521,0.582517,W3_spores.mzML,269.0
8794,421.2114,7.559559,W3C_liq.mzML,2826.0
8797,802.4111,1.930927,B3C_liq.mzML,746.0
8814,728.5473,8.088601,F1_liq.mzML,3074.0
8816,459.2681,3.769278,A3_liq.mzML,1444.0
8822,223.0637,7.467353,QC_7.mzML,2799.0
8838,317.6639,1.271107,Y3_spores.mzML,491.0
8844,989.5488,4.058623,D3_liq.mzML,1559.0
8857,988.5618,4.082593,B3C_liq.mzML,1553.0
8866,713.5364,10.646068,V3_spores.mzML,3961.0
8874,711.3639,3.8445,W3C_liq.mzML,1479.0
8881,1532.8419,4.545323,C3_liq.mzML,1717.0
8884,1332.7581,10.790892,C2_spore.mzML,3918.0
8888,544.312,6.794401,X3_spores.mzML,2488.0
8894,313.2003,5.67128,C3_spore.mzML,2109.0
8898,429.2333,1.450682,C1C_liq.mzML,503.0
8900,1069.6104,4.640306,V3_liq.mzML,1739.0
8909,1002.5147,3.5925,Y3_liq.mzML,1392.0
8913,450.287,3.829668,Y3C_liq.mzML,1457.0
8918,646.3182,1.861033,Y3_spores.mzML,723.0
8923,680.4819,10.47624,Z1C_liq.mzML,4022.0
8925,392.3275,7.187804,Z2_spores.mzML,2644.0
8936,761.4006,0.937942,D1C_liq.mzML,376.0
8940,286.1373,0.845,F2C_liq.mzML,383.0
8944,576.2788,1.175031,E1C_liq.mzML,495.0
8961,604.8528,2.62025,A1C_liq.mzML,999.0
8962,1036.553,4.248,Y3_liq.mzML,1605.0
8963,607.2977,3.929,X2_liq.mzML,1518.0
8965,996.0767,4.416205,W2C_liq.mzML,1687.0
8966,440.249,0.587,V3_liq.mzML,486.0
8968,318.1293,1.012797,Z2_liq.mzML,442.0
8987,315.266,5.178446,Y2C_liq.mzML,1937.0
9005,812.4537,2.74917,B2_liq.mzML,1049.0
9024,342.3742,7.393912,C3_spore.mzML,2734.0
9026,555.3158,7.564254,W3_spores.mzML,2790.0
9030,1276.6617,2.890633,X1_liq.mzML,1108.0
9038,616.3794,8.372613,Y2C_liq.mzML,3137.0
9047,288.2542,3.783025,Z3_liq.mzML,1451.0
9059,654.3307,3.693687,V3_liq.mzML,1413.0
9063,1160.4092,1.313108,V3C_liq.mzML,506.0
9064,857.4982,3.930339,E1_liq.mzML,1496.0
9075,619.8636,4.241,E2C_liq.mzML,1623.0
9076,352.3074,7.17235,IS_7.mzML,2719.0
9077,1269.6974,4.453652,D3C_liq.mzML,1705.0
9078,815.394,3.210168,W1_liq.mzML,1202.0
9080,618.3658,3.374796,C2C_liq.mzML,1315.0
9081,757.3628,0.952987,V1_liq.mzML,382.0
9089,361.1896,1.435,E2C_liq.mzML,638.0
9094,756.5405,8.5321,Y2C_liq.mzML,3189.0
9102,254.6454,8.104137,IS_7.mzML,3008.0
9113,1079.6,3.834773,F2_liq.mzML,1443.0
9119,837.8065,4.426059,Y2_liq.mzML,1689.0
9120,713.5088,8.090607,C2_liq.mzML,3075.0
9121,358.2458,8.0275,A3_liq.mzML,2987.0
9123,458.4016,8.305589,Z3_spores.mzML,3065.0
9132,690.3352,2.905,D4C_liq.mzML,1096.0
9151,730.3637,3.185812,E2C_liq.mzML,1209.0
9157,329.0273,1.6815,Z3_spores.mzML,654.0
9164,735.8657,4.336866,X3C_liq.mzML,1651.0
9174,1013.5374,3.197737,V1_liq.mzML,1243.0
9175,366.7088,2.195,Y3_spores.mzML,838.0
9188,625.3022,2.595989,Y3_spores.mzML,1007.0
9196,588.3517,3.040414,A2C_liq.mzML,1141.0
9201,487.6055,2.1975,A1C_liq.mzML,879.0
9204,674.4868,8.554,Y3C_liq.mzML,3206.0
9224,319.1512,0.58825,A3C_liq.mzML,314.0
9226,229.652,0.567079,V2_spores.mzML,287.0
9231,1512.804,7.942401,V2_spores.mzML,2907.0
9232,669.399,4.248,B3_liq.mzML,1605.0
9233,448.2909,7.794054,IS_7.mzML,2933.0
9236,719.2305,0.686,V3_liq.mzML,309.0
9247,872.4877,3.818485,E3_liq.mzML,1517.0
9255,503.2826,1.788,W2_spores.mzML,701.0
9256,502.2939,6.776638,V3_spores.mzML,2504.0
9260,1366.7108,4.059,X1_liq.mzML,1543.0
9274,764.5292,10.688513,QC_1.mzML,4001.0
9278,555.2364,2.555,V2_liq.mzML,964.0
9289,436.2198,1.1,B1_liq.mzML,466.0
9309,599.3184,7.151791,Y3_spores.mzML,2669.0
9311,260.15,0.930423,C2C_liq.mzML,347.0
9312,526.2901,7.091741,X3_spores.mzML,2595.0
9315,308.679,0.714,W2C_liq.mzML,384.0
9320,554.3189,2.249221,Y2_spores.mzML,875.0
9323,357.6744,0.582,C3C_liq.mzML,308.0
9324,563.2936,2.199,E1_liq.mzML,859.0
9325,286.3115,6.764104,F3_spore.mzML,2497.0
9327,1272.7078,4.346366,C1_liq.mzML,1656.0
9330,282.2791,6.623718,Z2_spores.mzML,2449.0
9336,344.6888,1.644,B3_liq.mzML,670.0
9345,331.2717,0.567287,Z3_spores.mzML,277.0
9348,1106.5701,4.039549,F1_liq.mzML,1583.0
9354,698.2659,1.194682,A2C_liq.mzML,474.0
9370,582.848,4.214,C1C_liq.mzML,1640.0
9382,471.256,0.794392,Y1C_liq.mzML,348.0
9387,529.2112,2.789,Y3_spores.mzML,1065.0
9398,747.3795,0.766,B3_liq.mzML,315.0
9399,532.3484,7.722196,Y3_spores.mzML,2862.0
9409,778.5007,8.284858,D3_spore.mzML,3008.0
9421,606.3079,1.5155,D4C_liq.mzML,577.0
9426,335.1509,7.942112,V2_spores.mzML,2908.0
9428,639.3075,0.585,W3_spores.mzML,275.0
9430,926.4553,2.990128,Y3_liq.mzML,1161.0
9433,1079.5132,4.298022,Y3_liq.mzML,1628.0
9437,688.8257,7.707142,E2_spore.mzML,2807.0
9440,810.5567,7.467038,B3_liq.mzML,2779.0
9441,972.527,4.276939,E2C_liq.mzML,1629.0
9442,969.4863,3.651567,F1_liq.mzML,1427.0
9461,698.337,1.632,Y3_spores.mzML,639.0
9462,378.7565,8.096063,IS_7.mzML,3037.0
9464,402.2063,1.274759,B3_liq.mzML,471.0
9469,711.3578,3.869,A1_liq.mzML,1546.0
9474,608.3385,3.822231,C1_liq.mzML,1441.0
9489,312.1335,3.93,F3_liq.mzML,1508.0
9494,600.3008,1.303306,Y3_spores.mzML,516.0
9496,611.4298,8.378078,W2_spores.mzML,3087.0
9505,296.9655,10.892089,E1C_liq.mzML,4207.0
9506,430.2755,2.24265,F3_liq.mzML,920.0
9521,799.4781,4.051483,A1_liq.mzML,1520.0
9534,620.2715,0.627,B2C_liq.mzML,284.0
9541,430.3304,8.300276,C3_spore.mzML,3043.0
9555,318.2013,0.778638,D4C_liq.mzML,356.0
9564,1089.5491,4.033173,E2_liq.mzML,1562.0
9567,205.0433,2.169,Z3_spores.mzML,826.0
9568,424.2198,0.579,Z2_spores.mzML,294.0
9581,345.1856,3.8275,F2C_liq.mzML,1427.0
9609,346.2337,1.289771,A1C_liq.mzML,527.0
9632,1422.722,10.693107,D3_spore.mzML,3911.0
9640,313.2742,8.028826,B2_liq.mzML,3000.0
9650,426.2998,7.931674,B3_spore.mzML,2916.0
9655,674.3386,1.675,A2_liq.mzML,594.0
9656,440.2633,1.574776,W2_spores.mzML,649.0
9675,408.244,8.041647,X1_liq.mzML,3073.0
9677,342.2637,1.083,IS_7.mzML,430.0
9678,1045.7749,7.414748,W3_spores.mzML,2740.0
9679,430.331,8.279745,D4_spore.mzML,3001.0
9686,1166.6433,2.857,E1C_liq.mzML,1120.0
9691,583.7975,1.977008,V2C_liq.mzML,677.0
9698,661.4541,7.519094,A3_liq.mzML,2815.0
9703,398.0917,6.049171,QC_1.mzML,2269.0
9704,587.2507,1.446048,W3_spores.mzML,570.0
9706,229.1391,0.699705,B2_spore.mzML,318.0
9713,451.2986,3.979,A1_liq.mzML,1544.0
9714,209.0128,10.784282,V2_liq.mzML,4072.0
9726,950.0447,3.742792,Y2C_liq.mzML,1443.0
9738,366.1895,1.743714,Y3_spores.mzML,674.0
9745,697.3746,4.473647,Y3_liq.mzML,1682.0
9757,271.917,10.91093,W2_spores.mzML,4057.0
9762,689.3491,1.219033,C3C_liq.mzML,515.0
9763,685.4343,10.031917,Z2_liq.mzML,3780.0
9765,544.3845,8.308206,X1_liq.mzML,3125.0
9771,1180.5374,2.474597,Z1_liq.mzML,1000.0
9778,1269.6785,4.462905,X3_liq.mzML,1670.0
9780,411.2019,2.240429,Y1C_liq.mzML,893.0
9784,979.488,2.874657,V2_liq.mzML,1114.0
9785,326.17,2.799,C3C_liq.mzML,1116.0
9788,620.2726,3.429385,X1C_liq.mzML,1277.0
9789,455.2156,0.988,IS_7.mzML,398.0
9797,1157.604,3.892,E3_liq.mzML,1502.0
9798,457.2265,1.896,W2_liq.mzML,788.0
9803,1032.0896,4.333095,Z2_liq.mzML,1659.0
9811,995.7531,7.205894,Y3_spores.mzML,2691.0
9819,1200.6498,3.962,F3C_liq.mzML,1523.0
9821,488.2728,0.68889,B1_liq.mzML,340.0
9827,320.2162,1.818,A2C_liq.mzML,727.0
9833,582.2948,1.969993,E2_spore.mzML,732.0
9836,420.278,8.846135,X3C_liq.mzML,3328.0
9842,263.127,1.548,D4_liq.mzML,622.0
9844,656.3679,2.778,Y3_liq.mzML,1115.0
9852,678.5848,8.097903,D1_liq.mzML,3086.0
9858,165.1134,10.639007,IS_9.mzML,4067.0
9862,509.7919,3.814876,E2_liq.mzML,1468.0
9868,782.4515,3.387,E2_liq.mzML,1358.0
9870,525.3011,1.52583,E1_liq.mzML,545.0
9873,482.2943,7.932174,F3_spore.mzML,2886.0
9887,1101.6344,4.228,Z3C_liq.mzML,1624.0
9899,379.1999,2.20866,Y2_spores.mzML,883.0
9902,706.4834,8.497308,V2_spores.mzML,3086.0
9903,348.2533,7.534955,F3C_liq.mzML,2868.0
9906,888.4822,1.342147,A3_spore.mzML,523.0
9922,734.8747,2.144574,X3_liq.mzML,920.0
9950,295.1662,1.730429,E3_spore.mzML,659.0
9952,717.43,3.995,Y1C_liq.mzML,1531.0
9954,463.1062,1.053948,Z3_spores.mzML,422.0
9959,550.4824,9.243405,V2_spores.mzML,3374.0
9961,864.5593,3.663882,C2C_liq.mzML,1469.0
9966,300.0876,4.710541,IS_9.mzML,1733.0
9972,692.3494,3.244446,C2_liq.mzML,1194.0
9976,461.2773,2.901553,D4_liq.mzML,1159.0
9979,646.8265,1.786,Y2_liq.mzML,679.0
9980,718.8411,2.0335,V2_liq.mzML,812.0
9983,233.6465,0.864571,A1_liq.mzML,351.0
9994,772.4172,3.789873,C3C_liq.mzML,1414.0
9996,1089.535,4.048,A3_liq.mzML,1546.0
9997,406.0977,0.68717,A3_spore.mzML,276.0
9999,740.3956,2.699,A3_liq.mzML,1086.0
10013,284.9111,10.779698,C3C_liq.mzML,4095.0
10016,1320.7523,4.337375,C1C_liq.mzML,1669.0
10027,518.2702,1.36978,Z3_liq.mzML,465.0
10037,417.3441,6.824427,IS_7.mzML,2574.0
10042,332.1458,1.196285,D1C_liq.mzML,377.0
