row_id	mz	rt	median_a	median_b	log2FC_a_over_b	prevalence_a	prevalence_b	prevalence_diff	U_stat	p_value	q_value	comparison	species	family	group_a	group_b	direction	liq_over_spore_log2fc	row ID	sirius_formula	sirius_adduct	sirius_structure_name	sirius_structure_smiles	sirius_structure_confidence	sirius_npc_pathway	sirius_npc_class	sirius_classyfire_class	sirius_source_feature_id	sirius_source_run	annotation_origin	n_candidates	source_mz	source_rt	feature_mz	feature_rt	ppm_error	rt_delta_min	ms2_cosine	match_class	match_status	n_sirius_hits	sirius_hit_ids	sirius_hit_formulas	merged_conflict	is_liq_enriched	passes_media_blank	is_secreted_candidate	bioactive
2741	1058.9075	3.004139	0.0001131802311015	1.7148425219536596e-05	2.510854701114649	1.0	0.7	0.3	50.0	0.0006660006660006	0.0041195008082425	salamandrivorans_spore_Zoospore_vs_spore_Developed	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	1.4789144530131828	2741.0	C59H119N5O10	[M + H]+	Methyl 3-[3-[3-[bis(3-oxo-3-tetradecoxypropyl)amino]propyl-methylamino]propyl-(3-oxo-3-tetradecoxypropyl)amino]propanoate	CCCCCCCCCCCCCCOC(=O)CCN(CCCN(C)CCCN(CCC(=O)OCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCC)CCC(=O)OC		Polyketides	Lipopeptides	Peptidomimetics	2741.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	2741.0	C59H119N5O10	False	True	False	False	True
2290	182.9855	0.573532	0.0046101714842853	0.000865116716148	2.409412601583799	1.0	1.0	0.0	50.0	0.0006660006660006	0.0041195008082425	salamandrivorans_spore_Zoospore_vs_spore_Developed	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	-4.597858798033136	2290.0	C4H4N2O3S	[M + Na]+	4-Methoxy-1,2,5-thiadiazole-3-carboxylic acid	COC1=NSN=C1C(=O)O	0.049	Alkaloids	Imidazole alkaloids	Azoles	1013.0	EB-MSV000090464-gnps_ms2	transferred	2.0	182.9855	0.83	182.9855	0.573532	0.0	-0.256	0.9953	ms2_tie	assigned	1.0	1013.0	C4H4N2O3S	False	False	False	False	True
18299	279.1589	6.986	9.375716907547602e-05	1.5746099165356622e-05	2.350209302746152	1.0	0.5	0.5	50.0	0.0006660006660006	0.0041195008082425	salamandrivorans_spore_Zoospore_vs_spore_Developed	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	-4.029619603981878	18299.0	C16H22O4	[M + H]+	2-(((2-Ethylhexyl)Oxy)Carbonyl) Benzoic Acid	CCCCC(CC)COC(=O)C1=CC=CC=C1C(=O)O	0.44	Polyketides	Simple phenolic acids	Benzene and substituted derivatives	18299.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	18299.0	C16H22O4	False	False	False	False	True
37928	167.0204	4.683797	0.000173010483889	3.651045317058018e-05	2.147299922439012	1.0	0.9	0.0999999999999999	50.0	0.0006660006660006	0.0041195008082425	salamandrivorans_spore_Zoospore_vs_spore_Developed	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	-2.931902280601707	37928.0	C3H8B2Cl2O2	[M + H]+	[(2-Methyloxiran-2-yl)methylboranylideneamino]phosphane	B(=NP)CC1(CO1)C		Terpenoids	Pinane monoterpenoids	Organic metal salts	37928.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	37928.0	C3H8B2Cl2O2	False	False	False	False	True
21167	169.9772	2.167	0.0010293846065611	0.0002344601267486	2.1188877336099727	1.0	1.0	0.0	50.0	0.0006660006660006	0.0041195008082425	salamandrivorans_spore_Zoospore_vs_spore_Developed	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	-8.9828760447485	21167.0	C2H4ClN3O2S	[M + H]+	2-Azidoethane-1-sulfonyl chloride	C(CS(=O)(=O)Cl)N=[N+]=[N-]		Alkaloids	Imidazole alkaloids	Azoles	21167.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	21167.0	C2H4ClN3O2S	False	False	False	False	True
17111	379.2601	8.097098	0.0008917593307694	0.0002066424721089	2.0920643984110168	1.0	1.0	0.0	50.0	0.0006660006660006	0.0041195008082425	salamandrivorans_spore_Zoospore_vs_spore_Developed	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	-3.0452402694414245	17111.0	C21H40O3	[M + K]+		CCCCCCCCCC=CC=CC=CC=CC=CC=CC(=O)OCC	0.172	Terpenoids	Catechols with side chains		17111.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	17111.0	C21H40O3	False	False	False	False	True
6331	226.2168	10.661118	0.0014215496035564	0.000345064780661	2.0321836602799275	1.0	1.0	0.0	50.0	0.0006660006660006	0.0041195008082425	salamandrivorans_spore_Zoospore_vs_spore_Developed	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	-2.9084462979069574	6331.0	C14H27NO	[M + H]+	2-(Dicyclohexylamino)ethanol	C1CCC(CC1)N(CCO)C2CCCCC2	0.032	Fatty acids	Phenylalanine-derived alkaloids	Organonitrogen compounds	6331.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	6331.0	C14H27NO	False	False	False	False	True
32932	167.1545	0.633	0.0001461740895572	3.351507109618788e-05	2.021949035060436	1.0	0.9	0.0999999999999999	50.0	0.0006660006660006	0.0041195008082425	salamandrivorans_spore_Zoospore_vs_spore_Developed	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	-6.353397868290148	32932.0	C10H18N2	[M + H]+		C1C=CCC(CC=CCC1N)N	0.136	Alkaloids	Acetate-derived alkaloids	Organonitrogen compounds	32932.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	32932.0	C10H18N2	False	False	False	False	True
4089	480.4261	8.134699	0.0009587461645246	0.0002374571213924	1.998591830325877	1.0	1.0	0.0	50.0	0.0006660006660006	0.0041195008082425	salamandrivorans_spore_Zoospore_vs_spore_Developed	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	-3.340875396175408	4089.0	C22H49B6NO4Si	[M + H]+	(Z)-N-[3-[4-[3-[3-[[(Z)-hept-4-enoyl]amino]propylamino]propylamino]butylamino]propyl]hept-4-enamide	CCC=CCCC(=O)NCCCNCCCCNCCCNCCCNC(=O)CCC=CCC	0.004	Alkaloids	Tricyclic guanidine alkaloids	Organonitrogen compounds	4089.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	4089.0	C22H49B6NO4Si	False	False	False	False	True
1642	392.3717	8.151505	0.001850106102317	0.0004636652627554	1.988824902503147	1.0	1.0	0.0	50.0	0.0006660006660006	0.0041195008082425	salamandrivorans_spore_Zoospore_vs_spore_Developed	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	-3.0280493923670475	1642.0	C18H41B6NO2Si	[M + H]+	2-[2-[2-[2-[2-Aminoethyl-[2-(methylamino)ethyl]amino]ethylamino]ethyl-(2-hydroxyethyl)amino]ethyl-[2-(methylamino)ethyl]amino]ethanol	CNCCN(CCN)CCNCCN(CCN(CCNC)CCO)CCO		Alkaloids	Polyamines	Triazines	9691.0	EB-MSV000090464-gnps_ms2	transferred	1.0	392.3746	8.15	392.3717	8.151505	-7.391	0.002	1.0	unique	assigned	1.0	9691.0	C18H41B6NO2Si	False	False	False	False	True
11677	294.1852	4.834339	0.0001078802477632	2.5132245392342503e-05	1.9678401853684533	1.0	1.0	0.0	50.0	0.0006660006660006	0.0041195008082425	salamandrivorans_spore_Zoospore_vs_spore_Developed	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	-3.1559644259689055	11677.0	C14H23BN2O4	[M + H]+	2-(1-Benzyl-4-methylpyrazol-3-yloxy)-2-methylpropionic acid	CN(C)CCC(C1=CC=CC=C1)(C2=CC=CC=C2)OCC#C	0.16	Alkaloids	Tropane alkaloids	Organonitrogen compounds	11677.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	11677.0	C14H23BN2O4	False	False	False	False	True
15488	325.2701	8.158861	0.0001637273457214	4.3836492161725455e-05	1.825481895504508	1.0	1.0	0.0	50.0	0.0006660006660006	0.0041195008082425	salamandrivorans_spore_Zoospore_vs_spore_Developed	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	-2.8169014482467367	15488.0	C16H32N6O	[M + H]+	Diethylhomospermine	CCNCCCCNCCCCNCCCCNCC	0.216	Alkaloids	Polyamines	Organonitrogen compounds	15488.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	15488.0	C16H32N6O	False	False	False	False	True
36484	262.1656	1.548579	0.0001481389080064	4.02096216167499e-05	1.7996671712970111	1.0	1.0	0.0	50.0	0.0006660006660006	0.0041195008082425	salamandrivorans_spore_Zoospore_vs_spore_Developed	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	-6.252146199948677	36484.0	C8H19N7O3	[M + H]+	2-{1-[(1H-imidazol-2-yl)methyl]pyrrolidin-3-yl}-5-propyl-1,3,4-oxadiazole	CCCC1=NN=C(O1)C2CCN(C2)CC3=NC=CN3	0.093	Alkaloids	Purine alkaloids	Organonitrogen compounds	36484.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	36484.0	C8H19N7O3	False	False	False	False	True
2601	430.9153	10.679081	0.0097072809130534	0.0028017619370389	1.7915302021087307	1.0	1.0	0.0	50.0	0.0006660006660006	0.0041195008082425	salamandrivorans_spore_Zoospore_vs_spore_Developed	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	-3.0076655832010433	2601.0	C15H6O9P2	[M + K]+	p-AZOBENZENEARSONATE	C1=CC(=CC=C1N=NC2=CC=C(C=C2)[As](=O)(O)O)[As](=O)(O)O	0.073	Terpenoids	Pinane monoterpenoids	Benzene and substituted derivatives	2601.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	2601.0	C15H6O9P2	False	False	False	False	True
26609	224.989	10.730793	0.0004620415715807	0.0001331295529691	1.7702406605222007	1.0	1.0	0.0	50.0	0.0006660006660006	0.0041195008082425	salamandrivorans_spore_Zoospore_vs_spore_Developed	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	-3.3826715350611414	26609.0	C6H7BClNO3	[M + K]+	(5-Chloro-2-methoxypyridin-3-yl)boronic acid	B(C1=CC(=CN=C1OC)Cl)(O)O	0.058	Terpenoids	Halogenated fatty acids	Boronic acid derivatives	26609.0	native-EB97X;native-full-e9838293-bagel	native	1.0								native	native	1.0	26609.0	C6H7BClNO3	False	False	False	False	True
734	422.3825	7.909511	0.0031085485055263	0.0009141178645524	1.7621367620859774	1.0	1.0	0.0	50.0	0.0006660006660006	0.0041195008082425	salamandrivorans_spore_Zoospore_vs_spore_Developed	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	-3.124244055291412	734.0	C26H49N2O2	[M + H]+	Tetradecanamide, N-[2-[[2-[[2-[(2-aminoethyl)amino]ethyl]amino]ethyl]amino]ethyl]-	CCCCCCCCCCCCCC(=O)NCCNCCNCCNCCN	0.041	Alkaloids	Tropane alkaloids	Azoles	9487.0	EB-MSV000090464-gnps_ms2	transferred	1.0	422.3846	7.92	422.3825	7.909511	-4.972	-0.01	0.9999	unique	assigned	1.0	9487.0	C26H49N2O2	False	False	False	False	True
1193	466.4083	7.904708	0.00134657093444	0.0003965034293219	1.7554950007584855	1.0	1.0	0.0	50.0	0.0006660006660006	0.0041195008082425	salamandrivorans_spore_Zoospore_vs_spore_Developed	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	-3.2721935222044274	1193.0	C26H51N5O2	[M + H]+	N-(5-carbamimidamidopentyl)-N-[3-(3-methylbut-2-enamido)propyl]dodecanamide	CCCCCCCCCCCC(=O)N(CCCCCN=C(N)N)CCCNC(=O)C=C(C)C	0.041	Alkaloids	Purine alkaloids	Organonitrogen compounds	9470.0	EB-MSV000090464-gnps_ms2	transferred	1.0	466.412	7.9	466.4083	7.904708	-7.933	0.005	1.0	unique	assigned	1.0	9470.0	C26H51N5O2	False	False	False	False	True
3983	342.2635	3.967781	0.0035466161963753	0.001088290857044	1.701365824793604	1.0	1.0	0.0	50.0	0.0006660006660006	0.0041195008082425	salamandrivorans_spore_Zoospore_vs_spore_Developed	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	-3.8887254024532982	3983.0	C19H35NO4	[M + H]+	11-Dodecenoylcarnitine	C[N+](C)(C)CC(CC(=O)O)OC(=O)CCCCCCCCCC=C	0.074	Alkaloids	Piperidine alkaloids	Carboxylic acids and derivatives	8414.0	EB-MSV000090464-gnps_ms2	transferred	1.0	342.2635	3.97	342.2635	3.967781	0.0	-0.002	1.0	unique	assigned	1.0	8414.0	C19H35NO4	False	False	False	False	True
8860	460.2691	6.385897	0.0017339472989294	0.0005324616618091	1.697166487572363	1.0	1.0	0.0	50.0	0.0006660006660006	0.0041195008082425	salamandrivorans_spore_Zoospore_vs_spore_Developed	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	-3.070851724275096	8860.0	C26H37NO6	[M + H]+	2-[2-[2-[2-[2-[2-[4-[(2-Methylpropan-2-yl)oxy]pent-4-enoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethanamine	CC(C)(C)OC(=C)CCCOCCOCCOCCOCCOCCOCCN	0.046	Amino acids and Peptides	Labdane diterpenoids	Carboxylic acids and derivatives	8943.0	EB-MSV000090464-gnps_ms2	transferred	3.0	460.269	6.38	460.2691	6.385897	0.217	0.006	1.0	unique	assigned	1.0	8943.0	C26H37NO6	False	False	False	False	True
5216	584.4733	8.073814	0.0013316070199587	0.000416482820444	1.6690578819296535	1.0	1.0	0.0	50.0	0.0006660006660006	0.0041195008082425	salamandrivorans_spore_Zoospore_vs_spore_Developed	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	-3.23132951609799	5216.0	C35H63NO4	[M + Na]+		CCCCCCCCCCCCC=CC(C(CO)NC(=O)CCCCCCCC=CC=CC(CC=CCC)O)O	0.034	Fatty acids	Pyridine alkaloids		9586.0	EB-MSV000090464-gnps_ms2	transferred	2.0	584.4731	8.07	584.4733	8.073814	0.342	0.004	0.9999	unique	assigned	1.0	9586.0	C35H63NO4	False	False	False	False	True
24351	748.5323	8.902507	0.000902432646196	0.0002874227038548	1.639489650787649	1.0	1.0	0.0	50.0	0.0006660006660006	0.0041195008082425	salamandrivorans_spore_Zoospore_vs_spore_Developed	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	-5.712137686217881	24351.0	C36H75N3O11	[M + Na]+		CCCCCCCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCN	0.014	Fatty acids	Open-chain polyketides		24351.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	24351.0	C36H75N3O11	False	False	True	False	True
4373	510.437	7.882705	0.0006429712522425	0.0002044656377553	1.6372500553824152	1.0	1.0	0.0	50.0	0.0006660006660006	0.0041195008082425	salamandrivorans_spore_Zoospore_vs_spore_Developed	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	-3.7324125909806756	4373.0	C23H55N7O5	[M + H]+	4-(2-azaniumylethyl)-3-({2-phenylspiro[4.4]nonan-2-yl}methyl)hexadec-9-enoate	CCCCCCC=CCCCCC(CCN)C(CC(=O)O)CC1(CCC2(C1)CCCC2)C3=CC=CC=C3	0.027	Terpenoids	Isoquinoline alkaloids	Organooxygen compounds	9462.0	EB-MSV000090464-gnps_ms2	transferred	1.0	510.4369	7.87	510.437	7.882705	0.196	0.013	1.0	unique	assigned	1.0	9462.0	C23H55N7O5	False	False	False	False	True
1032	546.2937	0.940135	0.0001234333578429	3.7585209215628505e-05	1.6324868986867258	1.0	0.9	0.0999999999999999	50.0	0.0006660006660006	0.0041195008082425	salamandrivorans_spore_Zoospore_vs_spore_Developed	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	2.940065905421036	1032.0	C22H39N7O9	[M + H]+	tert-butyl N-[(2S,3S,5S)-6-[[(1S)-2-amino-2-oxo-1-phenylethyl]amino]-5-benzyl-3-hydroxy-6-oxo-1-phenylhexan-2-yl]carbamate	CC(C)(C)OC(=O)NC(CC1=CC=CC=C1)C(CC(CC2=CC=CC=C2)C(=O)NC(C3=CC=CC=C3)C(=O)N)O	0.031	Amino acids and Peptides	Indole diketopiperazine alkaloids (L-Trp, L-Pro)	Carboxylic acids and derivatives	1032.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	1032.0	C22H39N7O9	False	True	False	False	True
31821	311.033	1.041545	0.0002063528228297	6.460874870229473e-05	1.6265381003891797	1.0	0.8	0.1999999999999999	50.0	0.0006660006660006	0.0041195008082425	salamandrivorans_spore_Zoospore_vs_spore_Developed	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	-7.065884423991884	31821.0	C9H12Cl2N4O4	[M + H]+	2-[(5-amino-1,3,4-thiadiazol-2-yl)sulfanyl]-N-(2-ethylsulfonylethyl)acetamide	CCS(=O)(=O)CCNC(=O)CSC1=NN=C(S1)N		Amino acids and Peptides	Imidazole alkaloids	Carboxylic acids and derivatives	31821.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	31821.0	C9H12Cl2N4O4	False	False	False	False	True
2356	496.4207	7.630078	0.0003285174894883	0.0001064636229243	1.5961155780330814	1.0	1.0	0.0	50.0	0.0006660006660006	0.0041195008082425	salamandrivorans_spore_Zoospore_vs_spore_Developed	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	-3.114985362661201	2356.0	C22H53N7O5	[M + H]+	Disiquonium	CCCCCCCCCC[N+](C)(CCCCCCCCCC)CCC[Si](OC)(OC)OC	0.081	Fatty acids	Sphingoid bases	Organooxygen compounds	9385.0	EB-MSV000090464-gnps_ms2	transferred	2.0	496.4206	7.63	496.4207	7.630078	0.201	0.0	0.9999	ms2_tie	assigned	1.0	9385.0	C22H53N7O5	False	False	False	False	True
21327	166.0643	10.877056	0.0006649050458161	0.0002186168719811	1.590333545111511	1.0	1.0	0.0	50.0	0.0006660006660006	0.0041195008082425	salamandrivorans_spore_Zoospore_vs_spore_Developed	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	-3.329765081496817	21327.0	C4H11N3O2S	[M + H]+	Piperazine-1-sulfonamide	C1CN(CCN1)S(=O)(=O)N	0.03	Alkaloids	Imidazole alkaloids	Organonitrogen compounds	21327.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	21327.0	C4H11N3O2S	False	False	False	False	True
14616	167.9989	10.867288	0.0015822498476052	0.0005288563728621	1.5750868176394264	1.0	1.0	0.0	50.0	0.0006660006660006	0.0041195008082425	salamandrivorans_spore_Zoospore_vs_spore_Developed	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	-3.2107824615485177	14616.0	C5H7Cl2NO	[M + H]+	2-Amino-5-fluoropyrimidin-4(1h)-one	C1=C(C(=O)NC(=N1)N)F	0.111	Alkaloids	Purine alkaloids	Diazines	14616.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	14616.0	C5H7Cl2NO	False	False	False	False	True
12575	195.993	10.880929	0.0018544214569753	0.0006374545871426	1.5357114655745894	1.0	1.0	0.0	50.0	0.0006660006660006	0.0041195008082425	salamandrivorans_spore_Zoospore_vs_spore_Developed	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	-3.412796531873293	12575.0	C5H7N3O2S	[M + Na]+	N-(1H-pyrazol-4-yl)ethenesulfonamide	C=CS(=O)(=O)NC1=CNN=C1	0.117	Amino acids and Peptides	Imidazole alkaloids	Azoles	12575.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	12575.0	C5H7N3O2S	False	False	False	False	True
1042	182.9858	10.905051	0.0334888844049949	0.0116948335427008	1.517547256258245	1.0	1.0	0.0	50.0	0.0006660006660006	0.0041195008082425	salamandrivorans_spore_Zoospore_vs_spore_Developed	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	-3.3942749648795796	1042.0	C4H4N2O3S	[M + Na]+	4-Methoxy-1,2,5-thiadiazole-3-carboxylic acid	COC1=NSN=C1C(=O)O	0.064	Alkaloids	Imidazole alkaloids	Azoles	1042.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	1042.0	C4H4N2O3S	False	False	False	False	True
8660	282.91	10.784447	0.0018318726972267	0.0006445575862202	1.5021877973091626	1.0	1.0	0.0	50.0	0.0006660006660006	0.0041195008082425	salamandrivorans_spore_Zoospore_vs_spore_Developed	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	-3.439970046573382	8660.0	C3H6N2O5P2S	[M + K]+	4-bromo-3-(trifluoromethyl)-1H-pyrazole-1-ylmethanol	C1=C(C(=NN1CO)C(F)(F)F)Br	0.076	Alkaloids	Imidazole alkaloids	Aryl halides	8660.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	8660.0	C3H6N2O5P2S	False	False	False	False	True
1485	452.3968	7.647056	0.0007045982492027	0.0002466968432522	1.50168545320575	1.0	1.0	0.0	50.0	0.0006660006660006	0.0041195008082425	salamandrivorans_spore_Zoospore_vs_spore_Developed	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	-3.3641816522098753	1485.0	C20H49N7O4	[M + H]+	N4-[2-[2-(2-aminoethoxy)ethoxy]ethyl]-5-hexyl-6-methyl-N2-octyl-pyrimidine-2,4-diamine	CCCCCCCCNC1=NC(=C(C(=N1)NCCOCCOCCN)CCCCCC)C	0.029	Alkaloids	N-acyl ethanolamines (endocannabinoids)	Triazines	9391.0	EB-MSV000090464-gnps_ms2	transferred	2.0	452.3964	7.64	452.3968	7.647056	0.884	0.007	1.0	ms2_tie	assigned	1.0	9391.0	C20H49N7O4	False	False	False	False	True
10420	360.1798	7.360106	0.0003986704377365	0.0001397842925981	1.4903168651479677	1.0	1.0	0.0	50.0	0.0006660006660006	0.0041195008082425	salamandrivorans_spore_Zoospore_vs_spore_Developed	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	-3.330141439385767	10420.0	C20H25NO5	[M + H]+	[3-[[4-(4-Methylpiperazin-1-yl)sulfonylpiperazin-1-yl]methyl]-1,2,4-oxadiazol-5-yl]methanamine	CN1CCN(CC1)S(=O)(=O)N2CCN(CC2)CC3=NOC(=N3)CN	0.095	Alkaloids	Cyclamides	Azoles	10420.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	10420.0	C20H25NO5	False	False	False	False	True
17325	269.2471	7.426599	0.0001295882083046	4.431022305584641e-05	1.481147629273329	1.0	0.6	0.4	50.0	0.0006660006660006	0.0041195008082425	salamandrivorans_spore_Zoospore_vs_spore_Developed	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	-4.039950714500348	17325.0	C17H32O2	[M + H]+	13-Desethyl-16-norlabdane-8,13-diol	CC1(CCCC2(C1CCC(C2CCCO)(C)O)C)C	0.169	Terpenoids	Labdane diterpenoids	Prenol lipids	17325.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	17325.0	C17H32O2	False	False	False	False	True
14298	371.1816	7.703	0.0001127687817155	3.8758090352320735e-05	1.4648372532404486	1.0	1.0	0.0	50.0	0.0006660006660006	0.0041195008082425	salamandrivorans_spore_Zoospore_vs_spore_Developed	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	-3.966436162939916	14298.0	C20H28O5	[M + Na]+		CC(=CCCC(=CCCC(=CC(=O)O)C)C(=O)O)CCC=C(C)C=O	0.034	Polyketides	Depsides and depsidones	Phenol ethers	14298.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	14298.0	C20H28O5	False	False	False	False	True
2706	556.4415	7.603998	0.0012245813259922	0.0004640599331704	1.3935924815117195	1.0	1.0	0.0	50.0	0.0006660006660006	0.0041195008082425	salamandrivorans_spore_Zoospore_vs_spore_Developed	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	-3.192634931750004	2706.0	C34H57N3O3	[M + H]+	Didodecyl 1,4-dihydro-2,6-dimethylpyridine-3,5-dicarboxylate	CCCCCCCCCCCCOC(=O)C1=C(NC(=C(C1)C(=O)OCCCCCCCCCCCC)C)C	0.108	Fatty acids	Pyridine alkaloids	Organooxygen compounds	9365.0	EB-MSV000090464-gnps_ms2	transferred	1.0	556.4415	7.6	556.4415	7.603998	0.0	0.004	1.0	unique	assigned	1.0	9365.0	C34H57N3O3	False	False	False	False	True
8207	628.501	8.058572	0.0006961055549312	0.0002631268557797	1.392437627826998	1.0	0.9	0.0999999999999999	50.0	0.0006660006660006	0.0041195008082425	salamandrivorans_spore_Zoospore_vs_spore_Developed	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	-3.0204324737627117	8207.0	C38H65N3O4	[M + H]+	Ptilomycalin D	CCCCCCCCCCCCCCCCOC(=O)C1C2CCC3N2C(=NC14CCCC(O4)C)NC5(C3)CCC=CC(O5)CC	0.052	Alkaloids	Open-chain polyketides	Steroids and steroid derivatives	8207.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	8207.0	C38H65N3O4	False	False	False	False	True
8705	658.5115	7.803539	0.0005532576278963	0.0002104161520947	1.380894532089871	1.0	1.0	0.0	50.0	0.0006660006660006	0.0041195008082425	salamandrivorans_spore_Zoospore_vs_spore_Developed	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	-2.820716990394313	8705.0	C37H71NO6S	[M + H]+	{[3-hydroxy-2-(N-methyloctadecanamido)octadeca-4,8-dien-1-yl]oxy}sulfonic acid	CCCCCCCCCCCCCCCCCC(=O)N(C)C(COS(=O)(=O)O)C(C=CCCC=CCCCCCCCCC)O	0.024	Alkaloids	Tetracyclic diterpenoids	Carboxylic acids and derivatives	9451.0	EB-MSV000090464-gnps_ms2	transferred	1.0	658.5115	7.79	658.5115	7.803539	0.0	0.014	0.9999	unique	assigned	1.0	9451.0	C37H71NO6S	False	False	False	False	True
5403	600.4677	7.583013	0.0006707476560926	0.0002560143582393	1.37819740472987	1.0	1.0	0.0	50.0	0.0006660006660006	0.0041195008082425	salamandrivorans_spore_Zoospore_vs_spore_Developed	salamandrivorans	life_stage	spore_Zoospore	spore_Developed	up_in_spore_Zoospore	-3.0447106815883376	5403.0	C37H61NO5	[M + H]+	2-{5a,5b,8,8,11a,13b-hexamethyl-icosahydro-1H-cyclopenta[a]chrysen-3-yl}-8-aminooctane-1,4,5,6,7-pentol	CC1(CCCC2(C1CCC3(C2CCC4C3(CCC5C4(CCC5C(CC(C(C(C(CN)O)O)O)O)CO)C)C)C)C)C	0.017	Alkaloids	Pyridine alkaloids	Carboxylic acids and derivatives	5403.0	native-full-e9838293-bagel	native	1.0								native	native	1.0	5403.0	C37H61NO5	False	False	False	False	True
